"site_id","dataset_id","LONGITUDE","LATITUDE","datatype","Month","count"
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2015-10-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2015-11-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2015-12-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-01-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-02-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-03-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-04-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-05-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-06-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-07-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-08-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-09-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-10-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-11-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2016-12-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-01-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-02-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2017-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2018-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2019-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2020-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2020-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2020-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2020-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2020-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype1",2020-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2015-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2015-09-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2015-10-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2015-11-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2015-12-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-01-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-02-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-03-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-04-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-05-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-06-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-07-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-08-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-09-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-10-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-11-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2016-12-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-01-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-02-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2017-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2018-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2019-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2020-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2020-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2020-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2020-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2020-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype3",2020-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2015-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2015-09-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2015-10-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2015-11-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2015-12-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-01-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-02-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-03-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-04-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-05-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-06-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-07-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-08-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-09-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-10-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-11-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2016-12-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-01-01,3
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-02-01,2
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2017-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2018-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-06-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-07-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-08-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-09-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-10-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-11-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2019-12-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2020-01-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2020-02-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2020-03-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2020-04-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2020-05-01,1
"A1054","Set_A",-80.5370938,25.7614886,"datatype4",2020-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2013-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2013-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2013-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2013-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2013-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2013-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2014-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2014-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2014-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2014-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2014-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2014-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2015-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2015-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2015-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2015-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2015-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-09-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2016-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2017-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2017-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2017-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2017-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2017-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2018-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2018-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2018-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2018-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2018-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2018-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2019-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2019-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2019-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2019-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2019-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2019-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2020-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2020-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2020-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2020-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2020-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2020-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2021-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2021-03-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2021-05-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2021-07-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2021-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2021-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2022-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2022-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2022-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2022-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2022-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2022-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2023-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2023-03-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2023-05-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2023-07-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2023-09-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype1",2023-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2013-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2013-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2013-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2013-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2013-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2013-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2014-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2014-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2014-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2014-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2014-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2014-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2015-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2015-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2015-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2015-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2015-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-09-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2016-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2017-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2017-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2017-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2017-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2017-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2018-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2018-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2018-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2018-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2018-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2018-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2019-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2019-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2019-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2019-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2019-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2019-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2020-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2020-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2020-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2020-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2020-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2020-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2021-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2021-03-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2021-05-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2021-07-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2021-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2021-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2022-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2022-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2022-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2022-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2022-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2022-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2023-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2023-03-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2023-05-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2023-07-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2023-09-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype2",2023-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2013-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2013-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2013-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2013-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2013-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2013-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2014-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2014-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2014-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2014-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2014-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2014-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2015-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2015-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2015-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2015-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2015-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-09-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2016-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2017-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2017-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2017-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2017-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2017-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2018-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2018-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2018-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2018-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2018-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2018-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2019-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2019-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2019-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2019-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2019-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2019-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2020-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2020-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2020-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2020-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2020-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2020-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2021-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2021-03-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2021-05-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2021-07-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2021-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2021-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2022-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2022-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2022-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2022-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2022-10-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2022-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2023-01-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2023-03-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2023-05-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2023-07-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2023-09-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype3",2023-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2013-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2013-04-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2013-06-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2013-08-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2013-11-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2013-12-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2014-02-01,1
"A1065","Set_A",-80.5314,25.10175,"datatype4",2014-04-01,1
